mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,zcr,label
-420.44183349609375,93.25636291503906,-19.338720321655273,23.34259605407715,-17.04557991027832,9.020337104797363,-18.39100456237793,4.1140642166137695,-4.573268890380859,-1.852898120880127,-1.8903932571411133,-4.836275577545166,2.4213027954101562,0.4022974669933319,0.36882227659225464,0.34849604964256287,0.32907623052597046,0.26455071568489075,0.22217802703380585,0.19911693036556244,0.18196359276771545,0.19656871259212494,0.24784299731254578,0.32480186223983765,0.44872355461120605,19.397634532526535,14.36608483521995,14.586692630540067,15.052247823439995,15.514132955278173,15.475369331750645,48.27115349785248,0.06228215144230769,1
-493.6660461425781,53.12423324584961,-11.878811836242676,25.937225341796875,-5.105197429656982,10.062896728515625,-15.940542221069336,-2.7426998615264893,-9.91284465789795,-1.7351399660110474,-4.619299411773682,-8.277823448181152,-0.218309223651886,0.22074827551841736,0.1922503411769867,0.16929404437541962,0.13150689005851746,0.16637051105499268,0.19585470855236053,0.23338870704174042,0.24945613741874695,0.21442162990570068,0.20638442039489746,0.22405748069286346,0.2496015727519989,18.632760848091802,14.729684353051908,17.191641565788164,14.726834004877428,16.517413897494702,15.668149928301766,40.83538969697037,0.05980694110576923,1
-448.8587341308594,80.5497817993164,-15.877090454101562,20.895347595214844,-13.424139976501465,4.998457908630371,-13.701743125915527,-2.0330238342285156,-7.511695861816406,-4.692652702331543,-2.8030271530151367,-1.9366041421890259,-0.5393279790878296,0.3508656322956085,0.3792418837547302,0.3490437865257263,0.2998143136501312,0.3076176941394806,0.3084624409675598,0.2747022211551666,0.3236779570579529,0.2492479830980301,0.21834327280521393,0.2251599282026291,0.2684095799922943,19.80717418560596,14.54465399564962,16.045825319919267,15.629329128860823,16.09683306770251,16.33232011205293,47.91459640551828,0.07030123197115384,1
-461.14990234375,79.13676452636719,-16.769845962524414,44.60187911987305,-13.531078338623047,17.38473892211914,-13.727959632873535,5.066285610198975,-1.8889824151992798,-0.30359238386154175,-4.345134258270264,-2.9946415424346924,-0.5833512544631958,0.15838932991027832,0.18453554809093475,0.24827930331230164,0.239403635263443,0.19226475059986115,0.24705860018730164,0.42213237285614014,0.2844927906990051,0.26380667090415955,0.38171544671058655,0.29694244265556335,0.19971172511577606,17.843861966682493,14.078372887780874,15.290461324793382,14.807428310024468,16.172074381539588,16.39020447731246,45.05181876818962,0.06204927884615385,1
-426.0990905761719,105.5140609741211,-12.646358489990234,27.405668258666992,-2.8710906505584717,13.81009578704834,-11.189556121826172,0.4180156886577606,-10.400396347045898,-6.317525386810303,-9.17568588256836,-5.777016639709473,0.8892278075218201,0.17339861392974854,0.17016008496284485,0.17335045337677002,0.20823974907398224,0.2863655090332031,0.22898922860622406,0.2564678490161896,0.3472050130367279,0.3993723690509796,0.38528379797935486,0.24753867089748383,0.1982477754354477,20.699105577800793,15.83261374524616,18.133325081714695,15.538508524141445,17.003213288654877,16.233287739746377,48.00209094336211,0.03929912860576923,1
-413.9342041015625,99.67354583740234,-12.460693359375,34.01616287231445,-5.529200077056885,8.735101699829102,-12.378448486328125,0.8471881151199341,-7.246517181396484,-4.979697227478027,-5.559834957122803,-3.8026461601257324,3.659886360168457,0.21131141483783722,0.25697892904281616,0.21395272016525269,0.26563966274261475,0.23930171132087708,0.18659497797489166,0.217624694108963,0.3201126754283905,0.39301079511642456,0.44233205914497375,0.28554198145866394,0.2095867395401001,20.438955691958235,15.325333594148267,17.08040134803301,15.353612560298517,16.557096705509448,17.124825311106033,47.86483585254668,0.033270733173076925,1
-365.5769958496094,94.80938720703125,-35.7581787109375,25.178091049194336,-23.34494972229004,14.345795631408691,-16.9749813079834,2.3142249584198,-9.74239444732666,-4.713690757751465,1.0851343870162964,-5.301895618438721,-2.9588634967803955,0.3014822006225586,0.2473476380109787,0.3625562787055969,0.3857787251472473,0.3157404065132141,0.2620593011379242,0.27805808186531067,0.27133655548095703,0.26726752519607544,0.30516913533210754,0.3384714424610138,0.3764963746070862,19.722981504963123,13.457809441589776,15.57764305686311,14.586529506281746,15.124751004339283,15.139643143492469,48.39247225021336,0.07504507211538461,1
-427.83660888671875,111.0462646484375,-4.952661991119385,31.291833877563477,5.960113048553467,15.618148803710938,-6.321071624755859,8.587717056274414,-3.6295480728149414,-0.961388111114502,0.4423963129520416,-3.39383864402771,1.0540469884872437,0.133713036775589,0.1749594658613205,0.32842448353767395,0.2583668828010559,0.16223464906215668,0.14662833511829376,0.24079351127147675,0.4970249533653259,0.3705132007598877,0.3041701018810272,0.30805590748786926,0.1985362470149994,17.88300549689243,15.945318554867603,17.46151107440504,15.369641026719288,16.854791545555532,15.793760386008055,45.49841008530905,0.04739708533653846,1
-409.823486328125,84.53150177001953,-20.39261245727539,23.593902587890625,-18.022676467895508,14.27129077911377,-14.714235305786133,1.4783742427825928,-11.681645393371582,-2.8934810161590576,-6.446052551269531,-6.673164367675781,-1.592391014099121,0.28750211000442505,0.2691596746444702,0.3268864154815674,0.31784701347351074,0.2209148108959198,0.281907320022583,0.3418518006801605,0.34704118967056274,0.30345848202705383,0.2844366431236267,0.2585214376449585,0.2608526051044464,18.937867277429568,14.047857994038921,15.621706618135534,14.579177468944968,15.919959883850316,15.436935926169808,49.59244716093358,0.08359375,1
-409.97320556640625,94.64434814453125,-20.580608367919922,34.319862365722656,-15.65975284576416,16.881675720214844,-17.07879066467285,2.6839985847473145,-12.272090911865234,-2.6212172508239746,-2.622460126876831,-4.438347816467285,-1.7278956174850464,0.21400657296180725,0.2395421415567398,0.3195650577545166,0.2769416868686676,0.2579922080039978,0.21382294595241547,0.1827954202890396,0.22850137948989868,0.38869336247444153,0.41450318694114685,0.3138360381126404,0.28218817710876465,19.639689816786262,13.636642569334313,16.271417236135488,14.663418771528512,15.667383076468822,15.973061134912587,49.68795937435435,0.06278170072115384,1
